hs,bm,bk,ppn,ppnbm
8703.32.52,50,0,11,0
8703.32.53,50,0,11,0
8703.32.54,50,0,11,15  20  25  40 
8703.32.61,50,0,11,15  20  25  40 
8703.32.62,50,0,11,15  20  25  40 
8703.32.63,50,0,11,15  20  25  40 
8703.32.71,50,0,11,15  20  25  40 
8703.32.72,50,0,11,15  20  25  40 
8703.32.73,50,0,11,15  20  25  40 
8703.32.74,50,0,11,15  20  25  40 
8703.32.75,50,0,11,15  20  25  40 
8703.32.76,50,0,11,15  20  25  40 
8703.32.81,50,0,11,15  20  25  40  95 
8703.32.82,50,0,11,15  20  25  40  95 
8703.32.83,50,0,11,15  20  25  40  95 
8703.33,,,,
8703.33.11,50,0,11,0
8703.33.12,40,0,11,0
8703.33.13,40,0,11,0
8703.33.14,50,0,11,0
8703.33.21,10,0,11,0
8703.33.22,10,0,11,0
8703.33.31,10,0,11,0
8703.33.32,10,0,11,0
8703.33.33,10,0,11,0
8703.33.34,10,0,11,0
8703.33.40,10,0,11,0
8703.33.51,50,0,11,0
8703.33.52,50,0,11,0
8703.33.53,50,0,11,0
8703.33.54,50,0,11,15  20  25  40  50  60  70  95 
8703.33.61,50,0,11,15  20  25  40 
8703.33.62,50,0,11,40  50  60  70  95 
8703.33.71,50,0,11,15  20  25  40 
8703.33.72,50,0,11,40  50  60  70  95 
8703.33.80,50,0,11,15  20  25  40  50  60  70  95 
8703.33.90,50,0,11,15  20  25  40  50  60  70  95 
8703.40,,,,
8703.40.11,50,0,11,0
8703.40.12,10,0,11,0
8703.40.13,10,0,11,0
8703.40.14,10,0,11,0
8703.40.15,10,0,11,0
8703.40.16,10,0,11,0
8703.40.17,10,0,11,0
8703.40.18,10,0,11,0
8703.40.19,10,0,11,0
8703.40.21,10,0,11,0
8703.40.22,10,0,11,0
8703.40.23,10,0,11,0
8703.40.24,10,0,11,0
8703.40.25,10,0,11,0
8703.40.26,10,0,11,0
8703.40.27,10,0,11,0
8703.40.28,10,0,11,0
8703.40.31,50,0,11,15  20  25  40  50  60  70  95 
8703.40.32,50,0,11,15  20  25  40 
8703.40.33,50,0,11,15  20  25  40  50  60  70  95 
8703.40.34,50,0,11,0
8703.40.35,50,0,11,0
8703.40.36,50,0,11,0
8703.40.41,50,0,11,0
8703.40.42,50,0,11,0
8703.40.43,50,0,11,0
8703.40.44,50,0,11,0
8703.40.45,50,0,11,0
8703.40.46,50,0,11,0
8703.40.47,50,0,11,0
8703.40.51,50,0,11,0
8703.40.52,50,0,11,0
8703.40.53,50,0,11,0
8703.40.54,50,0,11,0
8703.40.55,50,0,11,0
8703.40.56,50,0,11,15  20  25  40 
8703.40.57,50,0,11,15  20  25  40 
8703.40.58,50,0,11,15  20  25  40  50  60  70  95 
8703.40.61,50,0,11,15  20  25  40 
8703.40.62,50,0,11,15  20  25  40 
8703.40.63,50,0,11,15  20  25  40 
8703.40.64,50,0,11,15  20  25  40 
8703.40.65,50,0,11,15  20  25  40 
8703.40.66,50,0,11,15  20  25  40 
8703.40.67,50,0,11,40  50  60  70  95 
8703.40.68,50,0,11,40  50  60  70  95 
8703.40.71,50,0,11,15  20  25  40 
8703.40.72,50,0,11,15  20  25  40 
8703.40.73,50,0,11,15  20  25  40 
8703.40.74,50,0,11,15  20  25  40 
8703.40.75,50,0,11,15  20  25  40 
8703.40.76,50,0,11,15  20  25  40 
8703.40.77,50,0,11,40  50  60  70  95 
8703.40.81,50,0,11,15  20  25  40 
8703.40.82,50,0,11,15  20  25  40 
8703.40.83,50,0,11,15  20  25  40 
8703.40.84,50,0,11,15  20  25  40 
8703.40.85,50,0,11,15  20  25  40 
8703.40.86,50,0,11,15  20  25  40 
8703.40.87,50,0,11,40  50  60  70  95 
8703.40.91,50,0,11,15  20  25  40 
8703.40.92,50,0,11,15  20  25  40 
8703.40.93,50,0,11,15  20  25  40 
8703.40.94,50,0,11,15  20  25  40 
8703.40.95,50,0,11,15  20  25  40 
8703.40.96,50,0,11,15  20  25  40 
8703.40.97,50,0,11,40  50  60  70  95 
8703.40.98,50,0,11,40  50  60  70  95 
8703.50,,,,
8703.50.11,10,0,11,0
8703.50.12,10,0,11,0
8703.50.13,10,0,11,0
8703.50.14,10,0,11,0
8703.50.15,10,0,11,0
8703.50.16,10,0,11,0
8703.50.17,10,0,11,0
8703.50.18,10,0,11,0
8703.50.19,10,0,11,0
8703.50.21,10,0,11,0
8703.50.22,10,0,11,0
8703.50.23,10,0,11,0
8703.50.24,10,0,11,0
8703.50.25,10,0,11,0
8703.50.26,10,0,11,0
8703.50.27,10,0,11,0
8703.50.28,10,0,11,0
8703.50.31,50,0,11,15  20  25  40  50  60  70  95 
8703.50.32,50,0,11,15  20  25  40 
8703.50.33,50,0,11,15  20  25  40  50  60  70  95 
8703.50.34,50,0,11,0
8703.50.35,50,0,11,0
8703.50.36,50,0,11,0
8703.50.41,50,0,11,0
8703.50.42,50,0,11,0
8703.50.43,50,0,11,0
8703.50.44,50,0,11,0
8703.50.45,50,0,11,0
8703.50.46,50,0,11,0
8703.50.47,50,0,11,0
8703.50.51,50,0,11,0
8703.50.52,50,0,11,0
8703.50.53,50,0,11,0
8703.50.54,50,0,11,0
8703.50.55,50,0,11,0
8703.50.56,50,0,11,15  20  25  40 
8703.50.57,50,0,11,15  20  25  40 
8703.50.58,50,0,11,15  20  25  40  50  60  70  95 
8703.50.61,50,0,11,15  20  25  40 
8703.50.62,50,0,11,15  20  25  40 
8703.50.63,50,0,11,15  20  25  40 
8703.50.64,50,0,11,15  20  25  40 
8703.50.65,50,0,11,15  20  25  40 
8703.50.66,50,0,11,15  20  25  40 
8703.50.67,50,0,11,40  50  60  70  95 
8703.50.71,50,0,11,15  20  25  40 
8703.50.72,50,0,11,15  20  25  40 
8703.50.73,50,0,11,15  20  25  40 
8703.50.74,50,0,11,15  20  25  40 
8703.50.75,50,0,11,15  20  25  40 
8703.50.76,50,0,11,15  20  25  40 
8703.50.77,50,0,11,40  50  60  70  95 
8703.50.81,50,0,11,15  20  25  40 
8703.50.82,50,0,11,15  20  25  40 
8703.50.83,50,0,11,15  20  25  40 
8703.50.84,50,0,11,15  20  25  40 
8703.50.85,50,0,11,15  20  25  40 
8703.50.86,50,0,11,15  20  25  40 
8703.50.87,50,0,11,40  50  60  70  95 
8703.50.91,50,0,11,15  20  25  40 
8703.50.92,50,0,11,15  20  25  40 
8703.50.93,50,0,11,15  20  25  40 
8703.50.94,50,0,11,15  20  25  40 
8703.50.95,50,0,11,15  20  25  40 
8703.50.96,50,0,11,15  20  25  40 
8703.50.97,50,0,11,40  50  60  70  95 
8703.60,,,,
8703.60.11,10,0,11,0
8703.60.12,10,0,11,0
8703.60.13,10,0,11,0
8703.60.14,10,0,11,0
8703.60.15,10,0,11,0
8703.60.16,10,0,11,0
8703.60.17,10,0,11,0
8703.60.18,10,0,11,0
8703.60.19,10,0,11,0
8703.60.21,10,0,11,0
8703.60.22,10,0,11,0
8703.60.23,10,0,11,0
8703.60.24,10,0,11,0
8703.60.25,10,0,11,0
8703.60.26,10,0,11,0
8703.60.27,10,0,11,0
8703.60.28,10,0,11,0
8703.60.31,50,0,11,15  20  25  40  50  60  70  95 
8703.60.32,50,0,11,15  20  25  40 
8703.60.33,50,0,11,15  20  25  40  50  60  70  95 
8703.60.34,50,0,11,0
8703.60.35,50,0,11,0
8703.60.36,50,0,11,0
8703.60.41,50,0,11,0
8703.60.42,50,0,11,0
8703.60.43,50,0,11,0
8703.60.44,50,0,11,0
8703.60.45,50,0,11,0
8703.60.46,50,0,11,0
8703.60.47,50,0,11,0
8703.60.51,50,0,11,0
8703.60.52,50,0,11,0
8703.60.53,50,0,11,0
8703.60.54,50,0,11,0
8703.60.55,50,0,11,0
8703.60.56,50,0,11,15  20  25  40 
8703.60.57,50,0,11,15  20  25  40 
8703.60.58,50,0,11,15  20  25  40  50  60  70  95 
8703.60.61,50,0,11,15  20  25  40 
8703.60.62,50,0,11,15  20  25  40 
8703.60.63,50,0,11,15  20  25  40 
8703.60.64,50,0,11,15  20  25  40 
8703.60.65,50,0,11,15  20  25  40 
8703.60.66,50,0,11,15  20  25  40 
8703.60.67,50,0,11,40  50  60  70  95 
8703.60.68,50,0,11,40  50  60  70  95 
8703.60.71,50,0,11,15  20  25  40 
8703.60.72,50,0,11,15  20  25  40 
8703.60.73,50,0,11,15  20  25  40 
8703.60.74,50,0,11,15  20  25  40 
8703.60.75,50,0,11,15  20  25  40 
8703.60.76,50,0,11,15  20  25  40 
8703.60.77,50,0,11,40  50  60  70  95 
8703.60.81,50,0,11,15  20  25  40 
8703.60.82,50,0,11,15  20  25  40 
8703.60.83,50,0,11,15  20  25  40 
8703.60.84,50,0,11,15  20  25  40 
8703.60.85,50,0,11,15  20  25  40 
8703.60.86,50,0,11,15  20  25  40 
8703.60.87,50,0,11,40  50  60  70  95 
8703.60.91,50,0,11,15  20  25  40 
8703.60.92,50,0,11,15  20  25  40 
8703.60.93,50,0,11,15  20  25  40 
8703.60.94,50,0,11,15  20  25  40 
8703.60.95,50,0,11,15  20  25  40 
8703.60.96,50,0,11,15  20  25  40 
8703.60.97,50,0,11,40  50  60  70  95 
8703.60.98,50,0,11,40  50  60  70  95 
8703.70,,,,
8703.70.11,10,0,11,0
8703.70.12,10,0,11,0
8703.70.13,10,0,11,0
8703.70.14,10,0,11,0
8703.70.15,10,0,11,0
8703.70.16,10,0,11,0
8703.70.17,10,0,11,0
8703.70.18,10,0,11,0
8703.70.19,10,0,11,0
8703.70.21,10,0,11,0
8703.70.22,10,0,11,0
8703.70.23,10,0,11,0
8703.70.24,10,0,11,0
8703.70.25,10,0,11,0
8703.70.26,10,0,11,0
8703.70.27,10,0,11,0
8703.70.28,10,0,11,0
8703.70.31,50,0,11,15  20  25  40  50  60  70  95 
8703.70.32,50,0,11,15  20  25  40 
8703.70.33,50,0,11,15  20  25  40  50  60  70  95 
8703.70.34,50,0,11,0
8703.70.35,50,0,11,0
8703.70.36,50,0,11,0
8703.70.41,50,0,11,0
8703.70.42,50,0,11,0
8703.70.43,50,0,11,0
8703.70.44,50,0,11,0
8703.70.45,50,0,11,0
8703.70.46,50,0,11,0
8703.70.47,50,0,11,0
8703.70.51,50,0,11,0
8703.70.52,50,0,11,0
8703.70.53,50,0,11,0
8703.70.54,50,0,11,0
8703.70.55,50,0,11,0
8703.70.56,50,0,11,15  20  25  40 
8703.70.57,50,0,11,15  20  25  40 
8703.70.58,50,0,11,15  20  25  40  50  60  70  95 
8703.70.61,50,0,11,15  20  25  40 
8703.70.62,50,0,11,15  20  25  40 
8703.70.63,50,0,11,15  20  25  40 
8703.70.64,50,0,11,15  20  25  40 
8703.70.65,50,0,11,15  20  25  40 
8703.70.66,50,0,11,15  20  25  40 
8703.70.67,50,0,11,40  50  60  70  95 
8703.70.71,50,0,11,15  20  25  40 
8703.70.72,50,0,11,15  20  25  40 
8703.70.73,50,0,11,15  20  25  40 
8703.70.74,50,0,11,15  20  25  40 
8703.70.75,50,0,11,15  20  25  40 
8703.70.76,50,0,11,15  20  25  40 
8703.70.77,50,0,11,40  50  60  70  95 
8703.70.81,50,0,11,15  20  25  40 
8703.70.82,50,0,11,15  20  25  40 
8703.70.83,50,0,11,15  20  25  40 
8703.70.84,50,0,11,15  20  25  40 
8703.70.85,50,0,11,15  20  25  40 
8703.70.86,50,0,11,15  20  25  40 
8703.70.87,50,0,11,40  50  60  70  95 
8703.70.91,50,0,11,15  20  25  40 
8703.70.92,50,0,11,15  20  25  40 
8703.70.93,50,0,11,15  20  25  40 
8703.70.94,50,0,11,15  20  25  40 
8703.70.95,50,0,11,15  20  25  40 
8703.70.96,50,0,11,15  20  25  40 
8703.70.97,50,0,11,40  50  60  70  95 
8703.80,,,,
8703.80.11,50,0,11,0
8703.80.12,10,0,11,0
8703.80.13,50,0,11,0
8703.80.14,10,0,11,0
8703.80.15,10,0,11,0
8703.80.16,10,0,11,0
8703.80.17,10,0,11,0
8703.80.18,10,0,11,0
8703.80.19,10,0,11,0
8703.80.91,50,0,11,15 
8703.80.92,50,0,11,15 
8703.80.93,50,0,11,0
8703.80.94,50,0,11,0
8703.80.95,50,0,11,0
8703.80.96,50,0,11,15 
8703.80.97,50,0,11,15 
8703.80.98,50,0,11,15 
8703.80.99,50,0,11,15 
8703.90,,,,
8703.90.11,10,0,11,0
8703.90.12,10,0,11,0
8703.90.13,10,0,11,0
8703.90.14,10,0,11,0
8703.90.15,10,0,11,0
8703.90.16,10,0,11,0
8703.90.17,10,0,11,0
8703.90.18,10,0,11,0
8703.90.19,10,0,11,0
8703.90.91,50,0,11,15  20  25  40  50  60  70  95 
8703.90.92,50,0,11,15  20  25  40  50  60  70  95 
8703.90.93,50,0,11,0
8703.90.94,50,0,11,0
8703.90.95,50,0,11,0
8703.90.96,50,0,11,15  20  25  40  50  60  70  95 
8703.90.97,50,0,11,15  20  25  40  50  60  70  95 
8703.90.98,50,0,11,15  20  25  40  50  60  70  95 
8703.90.99,50,0,11,15  20  25  40  50  60  70  95 
87.04,,,,
8704.10,,,,
8704.10.13,10,0,11,0
8704.10.14,10,0,11,0
8704.10.15,10,0,11,0
8704.10.16,10,0,11,0
8704.10.17,5,0,11,0
8704.10.18,5,0,11,0
8704.10.31,50,0,11,0
8704.10.32,50,0,11,0
8704.10.33,50,0,11,0
8704.10.34,50,0,11,0
8704.10.35,5,0,11,0
8704.10.36,5,0,11,0
8704.10.37,5,0,11,0
8704.21,,,,
8704.21.11,10,0,11,0
8704.21.12,10,0,11,0
8704.21.13,10,0,11,0
8704.21.19,10,0,11,0
8704.21.21,50,0,11,0
8704.21.22,50,0,11,0
8704.21.23,50,0,11,0
8704.21.24,50,0,11,0
8704.21.25,50,0,11,0
8704.21.26,50,0,11,10  12  15  20  25  30 
8704.21.27,50,0,11,0
8704.21.29,50,0,11,10  12  15  20  25  30 
8704.22,,,,
8704.22.11,10,0,11,0
8704.22.19,10,0,11,0
8704.22.21,50,0,11,0
8704.22.22,50,0,11,0
8704.22.23,50,0,11,0
8704.22.24,50,0,11,0
8704.22.25,50,0,11,0
8704.22.29,50,0,11,0
8704.22.31,10,0,11,0
8704.22.39,10,0,11,0
8704.22.41,50,0,11,0
8704.22.42,50,0,11,0
8704.22.43,50,0,11,0
8704.22.45,50,0,11,0
8704.22.46,50,0,11,0
8704.22.47,50,0,11,0
8704.22.51,50,0,11,0
8704.22.59,50,0,11,0
8704.23,,,,
8704.23.11,10,0,11,0
8704.23.19,10,0,11,0
8704.23.21,50,0,11,0
8704.23.22,50,0,11,0
8704.23.23,50,0,11,0
8704.23.24,50,0,11,0
8704.23.25,50,0,11,0
8704.23.29,50,0,11,0
8704.23.51,5,0,11,0
8704.23.59,5,0,11,0
8704.23.61,10,0,11,0
8704.23.62,10,0,11,0
8704.23.63,10,0,11,0
8704.23.64,10,0,11,0
8704.23.65,10,0,11,0
8704.23.66,10,0,11,0
8704.23.69,10,0,11,0
8704.23.71,5,0,11,0
8704.23.79,5,0,11,0
8704.23.81,10,0,11,0
8704.23.82,10,0,11,0
8704.23.84,10,0,11,0
8704.23.85,10,0,11,0
8704.23.86,10,0,11,0
8704.23.89,10,0,11,0
8704.31,,,,
8704.31.11,10,0,11,0
8704.31.12,10,0,11,0
8704.31.13,10,0,11,0
8704.31.19,10,0,11,0
8704.31.21,50,0,11,0
8704.31.22,50,0,11,0
8704.31.23,50,0,11,0
8704.31.24,50,0,11,0
8704.31.25,50,0,11,0
8704.31.26,50,0,11,10  12  15  20  25  30 
8704.31.27,50,0,11,0
8704.31.29,50,0,11,10  12  15  20  25  30 
8704.32,,,,
8704.32.11,10,0,11,0
8704.32.19,10,0,11,0
8704.32.21,50,0,11,0
8704.32.22,50,0,11,0
8704.32.23,50,0,11,0
8704.32.24,50,0,11,0
8704.32.25,50,0,11,0
8704.32.29,50,0,11,0
8704.32.31,10,0,11,0
8704.32.39,10,0,11,0
8704.32.41,50,0,11,0
8704.32.42,50,0,11,0
8704.32.43,50,0,11,0
8704.32.44,50,0,11,0
8704.32.45,50,0,11,0
8704.32.48,50,0,11,0
8704.32.49,50,0,11,0
8704.32.51,10,0,11,0
8704.32.59,10,0,11,0
8704.32.61,50,0,11,0
8704.32.62,50,0,11,0
8704.32.63,50,0,11,0
8704.32.64,50,0,11,0
8704.32.65,50,0,11,0
8704.32.69,50,0,11,0
8704.32.72,5,0,11,0
8704.32.79,5,0,11,0
8704.32.81,10,0,11,0
8704.32.82,10,0,11,0
8704.32.83,10,0,11,0
8704.32.84,10,0,11,0
8704.32.85,10,0,11,0
8704.32.86,10,0,11,0
8704.32.89,10,0,11,0
8704.32.91,5,0,11,0
8704.32.92,5,0,11,0
8704.32.93,10,0,11,0
8704.32.94,10,0,11,0
8704.32.95,10,0,11,0
8704.32.96,10,0,11,0
8704.32.97,10,0,11,0
8704.32.98,10,0,11,0
8704.32.99,10,0,11,0
8704.41,,,,
8704.41.11,10,0,11,0
8704.41.19,10,0,11,0
8704.41.21,50,0,11,0
8704.41.22,50,0,11,0
8704.41.23,50,0,11,0
8704.41.24,50,0,11,0
8704.41.25,50,0,11,0
8704.41.26,50,0,11,10  12  15  20  25  30 
8704.41.27,50,0,11,0
8704.41.29,50,0,11,10  12  15  20  25  30 
8704.42,,,,
8704.42.11,10,0,11,0
8704.42.19,10,0,11,0
8704.42.21,50,0,11,0
8704.42.22,50,0,11,0
8704.42.23,50,0,11,0
8704.42.24,50,0,11,0
8704.42.25,50,0,11,0
8704.42.29,50,0,11,0
8704.42.31,10,0,11,0
8704.42.39,10,0,11,0
8704.42.41,50,0,11,0
8704.42.42,50,0,11,0
8704.42.43,50,0,11,0
8704.42.45,50,0,11,0
8704.42.46,50,0,11,0
8704.42.47,50,0,11,0
8704.42.51,50,0,11,0
8704.42.59,50,0,11,0
8704.43,,,,
8704.43.11,10,0,11,0
8704.43.19,10,0,11,0
8704.43.21,50,0,11,0
8704.43.22,50,0,11,0
8704.43.23,50,0,11,0
8704.43.24,50,0,11,0
8704.43.25,50,0,11,0
8704.43.29,50,0,11,0
8704.43.51,5,0,11,0
8704.43.59,5,0,11,0
8704.43.61,10,0,11,0
8704.43.62,10,0,11,0
8704.43.63,10,0,11,0
8704.43.64,10,0,11,0
8704.43.65,10,0,11,0
8704.43.69,10,0,11,0
8704.43.71,5,0,11,0
8704.43.79,5,0,11,0
8704.43.81,10,0,11,0
8704.43.86,10,0,11,0
8704.43.89,10,0,11,0
8704.51,,,,
8704.51.11,10,0,11,0
8704.51.19,10,0,11,0
8704.51.21,50,0,11,0
8704.51.22,50,0,11,0
8704.51.23,50,0,11,0
8704.51.24,50,0,11,0
8704.51.25,50,0,11,0
8704.51.26,50,0,11,10  12  15  20  25  30 
8704.51.27,50,0,11,0
8704.51.29,50,0,11,10  12  15  20  25  30 
8704.52,,,,
8704.52.11,10,0,11,0
8704.52.19,10,0,11,0
8704.52.21,50,0,11,0
8704.52.22,50,0,11,0
8704.52.23,50,0,11,0
8704.52.24,50,0,11,0
8704.52.25,50,0,11,0
8704.52.29,50,0,11,0
8704.52.31,10,0,11,0
8704.52.39,10,0,11,0
8704.52.41,50,0,11,0
8704.52.42,50,0,11,0
8704.52.43,50,0,11,0
8704.52.44,50,0,11,0
8704.52.45,50,0,11,0
8704.52.48,50,0,11,0
8704.52.49,50,0,11,0
8704.52.51,10,0,11,0
8704.52.59,10,0,11,0
8704.52.61,50,0,11,0
8704.52.62,50,0,11,0
8704.52.63,50,0,11,0
8704.52.64,50,0,11,0
8704.52.65,50,0,11,0
8704.52.69,50,0,11,0
8704.52.72,5,0,11,0
8704.52.79,5,0,11,0
8704.52.81,10,0,11,0
8704.52.82,10,0,11,0
8704.52.83,10,0,11,0
8704.52.84,10,0,11,0
8704.52.85,10,0,11,0
8704.52.86,10,0,11,0
8704.52.89,10,0,11,0
8704.52.91,5,0,11,0
8704.52.92,5,0,11,0
8704.52.93,10,0,11,0
8704.52.94,10,0,11,0
8704.52.99,10,0,11,0
8704.60,,,,
8704.60.11,10,0,11,0
8704.60.12,10,0,11,0
8704.60.19,10,0,11,0
8704.60.21,50,0,11,10 
8704.60.22,50,0,11,0
8704.60.29,50,0,11,10 
8704.60.91,50,0,11,0
8704.60.92,50,0,11,0
8704.60.93,50,0,11,0
8704.60.94,50,0,11,0
8704.90,,,,
8704.90.10,10,0,11,0
8704.90.91,50,0,11,0
8704.90.92,50,0,11,0
8704.90.93,50,0,11,0
8704.90.94,50,0,11,0
8704.90.95,50,0,11,0
87.05,,,,
8705.10.00,5,0,11,0
8705.20.00,5,0,11,0
8705.30.00,5,0,11,0
8705.40.00,5,0,11,0
8705.90,,,,
8705.90.50,5,0,11,0
8705.90.60,5,0,11,0
8705.90.90,5,0,11,0
87.06,,,,
8706.00.11,15,0,11,0
8706.00.19,5,0,11,0
8706.00.21,40,0,11,0
8706.00.22,40,0,11,0
8706.00.23,10,0,11,0
8706.00.31,40,0,11,0
8706.00.32,40,0,11,0
8706.00.33,40,0,11,0
8706.00.34,40,0,11,0
8706.00.39,40,0,11,0
8706.00.41,40,0,11,0
8706.00.42,10,0,11,0
8706.00.50,5,0,11,0
87.07,,,,
8707.10,,,,
8707.10.10,40,0,11,0
8707.10.20,40,0,11,0
8707.10.30,40,0,11,0
8707.10.90,40,0,11,0
8707.90,,,,
8707.90.11,5,0,11,0
8707.90.19,15,0,11,0
8707.90.21,40,0,11,0
8707.90.29,40,0,11,0
8707.90.30,5,0,11,0
8707.90.40,10,0,11,0
8707.90.90,40,0,11,0
87.08,,,,
8708.10,,,,
8708.10.10,10,0,11,0
8708.10.90,10,0,11,0
8708.21.00,10,0,11,0
8708.22,,,,
8708.22.10,10,0,11,0
8708.22.20,10,0,11,0
8708.22.30,10,0,11,0
8708.29,,,,
8708.29.11,10,0,11,0
8708.29.15,10,0,11,0
8708.29.16,10,0,11,0
8708.29.17,10,0,11,0
8708.29.18,10,0,11,0
8708.29.19,10,0,11,0
8708.29.20,10,0,11,0
8708.29.92,10,0,11,0
8708.29.93,10,0,11,0
8708.29.94,10,0,11,0
8708.29.95,10,0,11,0
8708.29.96,10,0,11,0
8708.29.97,10,0,11,0
8708.29.98,10,0,11,0
8708.29.99,10,0,11,0
8708.30,,,,
8708.30.10,10,0,11,0
8708.30.21,10,0,11,0
8708.30.29,10,0,11,0
8708.30.30,10,0,11,0
8708.30.90,10,0,11,0
8708.40,,,,
8708.40.11,10,0,11,0
8708.40.13,10,0,11,0
8708.40.14,10,0,11,0
8708.40.19,10,0,11,0
8708.40.25,10,0,11,0
8708.40.26,10,0,11,0
8708.40.27,10,0,11,0
8708.40.29,10,0,11,0
8708.40.91,10,0,11,0
8708.40.92,10,0,11,0
8708.40.99,10,0,11,0
8708.50,,,,
8708.50.11,10,0,11,0
8708.50.13,10,0,11,0
8708.50.15,10,0,11,0
8708.50.19,10,0,11,0
8708.50.25,10,0,11,0
8708.50.26,10,0,11,0
8708.50.27,10,0,11,0
8708.50.29,10,0,11,0
8708.50.91,10,0,11,0
8708.50.92,10,0,11,0
8708.50.94,10,0,11,0
8708.50.95,10,0,11,0
8708.50.96,10,0,11,0
8708.50.99,10,0,11,0
8708.70,,,,
8708.70.15,10,0,11,0
8708.70.16,10,0,11,0
8708.70.17,10,0,11,0
8708.70.18,10,0,11,0
8708.70.19,10,0,11,0
8708.70.21,10,0,11,0
8708.70.22,10,0,11,0
8708.70.23,10,0,11,0
8708.70.29,10,0,11,0
8708.70.31,10,0,11,0
8708.70.32,10,0,11,0
8708.70.33,10,0,11,0
8708.70.34,10,0,11,0
8708.70.39,10,0,11,0
8708.70.95,10,0,11,0
8708.70.96,10,0,11,0
8708.70.97,10,0,11,0
8708.70.99,10,0,11,0
8708.80,,,,
8708.80.15,10,0,11,0
8708.80.16,10,0,11,0
8708.80.17,10,0,11,0
8708.80.19,10,0,11,0
8708.80.91,10,0,11,0
8708.80.92,10,0,11,0
8708.80.99,10,0,11,0
8708.91,,,,
8708.91.15,10,0,11,0
8708.91.16,10,0,11,0
8708.91.17,10,0,11,0
8708.91.18,10,0,11,0
8708.91.19,10,0,11,0
8708.91.91,10,0,11,0
8708.91.93,10,0,11,0
8708.91.94,10,0,11,0
8708.91.95,10,0,11,0
8708.91.99,10,0,11,0
8708.92,,,,
8708.92.10,10,0,11,0
8708.92.20,10,0,11,0
8708.92.51,10,0,11,0
8708.92.52,10,0,11,0
8708.92.61,10,0,11,0
8708.92.62,10,0,11,0
8708.92.90,10,0,11,0
8708.93,,,,
8708.93.50,10,0,11,0
8708.93.60,10,0,11,0
8708.93.70,10,0,11,0
8708.93.90,10,0,11,0
8708.94,,,,
8708.94.11,10,0,11,0
8708.94.19,10,0,11,0
8708.94.94,10,0,11,0
8708.94.95,10,0,11,0
8708.94.99,10,0,11,0
8708.95,,,,
8708.95.10,10,0,11,0
8708.95.90,10,0,11,0
8708.99,,,,
8708.99.11,10,0,11,0
8708.99.19,10,0,11,0
8708.99.21,10,0,11,0
8708.99.24,10,0,11,0
8708.99.25,10,0,11,0
8708.99.30,10,0,11,0
8708.99.40,10,0,11,0
8708.99.50,10,0,11,0
8708.99.61,10,0,11,0
8708.99.62,10,0,11,0
8708.99.63,10,0,11,0
8708.99.70,10,0,11,0
8708.99.80,10,0,11,0
8708.99.91,10,0,11,0
8708.99.99,10,0,11,0
87.09,,,,
8709.11.00,10,0,11,0
8709.19.00,10,0,11,0
8709.90.00,0,0,11,0
8710.00.00,0,0,11,0
87.11,,,,
8711.10,,,,
8711.10.12,10,0,11,0
8711.10.14,10,0,11,0
8711.10.15,10,0,11,0
8711.10.19,10,0,11,0
8711.10.92,30,0,11,0
8711.10.94,30,0,11,0
8711.10.95,30,0,11,0
8711.10.99,30,0,11,0
8711.20,,,,
8711.20.11,10,0,11,0
8711.20.12,30,0,11,0
8711.20.13,10,0,11,0
8711.20.14,10,0,11,0
8711.20.15,10,0,11,0
8711.20.16,10,0,11,0
8711.20.19,10,0,11,0
8711.20.91,30,0,11,0
8711.20.92,30,0,11,0
8711.20.93,30,0,11,0
8711.20.94,30,0,11,0
8711.20.95,30,0,11,0
8711.20.96,30,0,11,0
8711.20.99,30,0,11,0
8711.30,,,,
8711.30.11,10,0,11,0
8711.30.19,40,0,11,60 
8711.30.30,10,0,11,0
8711.30.90,40,0,11,60 
8711.40,,,,
8711.40.11,10,0,11,0
8711.40.19,40,0,11,95 
8711.40.20,10,0,11,0
8711.40.90,40,0,11,95 
8711.50,,,,
8711.50.20,10,0,11,0
8711.50.90,40,0,11,95 
8711.60,,,,
8711.60.11,10,0,11,0
8711.60.12,10,0,11,0
8711.60.13,10,0,11,0
8711.60.19,10,0,11,0
8711.60.92,40,0,11,0
8711.60.93,40,0,11,0
8711.60.94,40,0,11,0
8711.60.95,40,0,11,0
8711.60.99,40,0,11,0
8711.90,,,,
8711.90.40,40,0,11,0
8711.90.60,10,0,11,0
8711.90.90,40,0,11,0
87.12,,,,
8712.00.10,25,0,11,0
8712.00.20,25,0,11,0
8712.00.30,25,0,11,0
8712.00.90,25,0,11,0
87.13,,,,
8713.10.00,0,0,11,0
8713.90.00,0,0,11,0
87.14,,,,
8714.10,,,,
8714.10.10,10,0,11,0
8714.10.20,20,0,11,0
8714.10.30,10,0,11,0
8714.10.40,5,0,11,0
8714.10.50,10,0,11,0
8714.10.60,10,0,11,0
8714.10.70,10,0,11,0
8714.10.90,10,0,11,0
8714.20,,,,
8714.20.11,10,0,11,0
8714.20.12,10,0,11,0
8714.20.19,10,0,11,0
8714.20.90,10,0,11,0
8714.91,,,,
8714.91.10,10,0,11,0
8714.91.91,10,0,11,0
8714.91.99,10,0,11,0
8714.92,,,,
8714.92.10,10,0,11,0
8714.92.90,10,0,11,0
8714.93,,,,
